filename,duration,whisper_transcripts,distance,transcripts,audio_path
tslPgAgCP_g_00382514_00382660,1.46, Nhanh lắm,0.44318669440415975,mình muốn coi chương trình nào đẹp nhất,segments_16k/tslPgAgCP_g_00382514_00382660.wav
tslPgAgCP_g_00426785_00427066,2.8, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4549213754791612,cậu bị làm sao dạ mà thức dậy,segments_16k/tslPgAgCP_g_00426785_00427066.wav
qxq88zpXJrw_00028366_00029027,6.6200625, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.3172409072743825,thôi bạn bình tĩnh đi để mình nhớ coi mình còn bảo bố nào có thể giúp cho bạn chống tay chân được không ta,segments_16k/qxq88zpXJrw_00028366_00029027.wav
qxq88zpXJrw_00029677_00030510,8.32, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.429311691083189,em ngồi nó có tác dụng gì vậy đưa ra không cái này này tốt lắm nha không biết nó có tác dụng gì bạn cứ ngồi lên thử đi,segments_16k/qxq88zpXJrw_00029677_00030510.wav
qxq88zpXJrw_00030694_00031014,3.2000625, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.43933359134157995,không phải bạn cứ việc thả chân xuống như là đang ngồi trên ghế vậy đó,segments_16k/qxq88zpXJrw_00030694_00031014.wav
qxq88zpXJrw_00032183_00032464,2.8, Có phải là nó rất giống như cái ghế ngồi không hả,0.38409355131910833,có phải là nó rất giống như cái ghế ngồi không hả,segments_16k/qxq88zpXJrw_00032183_00032464.wav
qxq88zpXJrw_00033426_00033734,3.08, Đúng là Nobita mới cấp đó rồi lại cười liền à,0.4001573608235694,đúng là nô bi ta mới cấp đó rồi lại cười liền,segments_16k/qxq88zpXJrw_00033426_00033734.wav
qxq88zpXJrw_00079318_00079502,1.84, Đây chỉ là nệm bình thường thôi à,0.4086825711231254,đây chỉ là để bình thường thôi,segments_16k/qxq88zpXJrw_00079318_00079502.wav
qxq88zpXJrw_00086928_00087224,2.96, Bà Sineo và Trang rủ bạn đi chơi bóng chày hả,0.41584721736068825,bộ sendo và trang rủ bạn đi chơi bóng chày hả,segments_16k/qxq88zpXJrw_00086928_00087224.wav
qxq88zpXJrw_00087730_00088034,3.04, Vậy là bạn đã thất hứa với hai bạn ấy không được rồi,0.403475789483414,vậy là bạn đã thất hứa với hai bạn ấy không được rồi,segments_16k/qxq88zpXJrw_00087730_00088034.wav
qxq88zpXJrw_00088956_00089152,1.96, Mình nghĩ không phải là bạn không nhớ,0.3937422239134844,mình nghĩ không phải là bạn công nha,segments_16k/qxq88zpXJrw_00088956_00089152.wav
qxq88zpXJrw_00092174_00092410,2.36, Mình chính là Doraemon của Doraemon,0.4786386416383913,mình chính là do ra mo của do ra,segments_16k/qxq88zpXJrw_00092174_00092410.wav
qxq88zpXJrw_00092410_00092702,2.92, Chính xác là Doraemon của 4h chiều ngày hôm qua đó,0.4262745022340689,chính xác là do do có bốn giờ chiều ngày hôm qua đó,segments_16k/qxq88zpXJrw_00092410_00092702.wav
X2cAnj4Vhew_00011230_00011764,5.34, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.3921931534904706,vậy hả cậu ấy là mèo đồ chơi thì đã sao chứ cậu đã quên rằng mình cũng chỉ là một con mèo,segments_16k/X2cAnj4Vhew_00011230_00011764.wav
X2cAnj4Vhew_00025264_00025592,3.28," Dạ thưa, đây là loại bánh đôi ra gia cây thượng hạng cao cấp thưa cô chú",0.44505872919292927,dạ thưa đây là loại bánh đô đa giá cây thượng hạng cao cấp thưa cô,segments_16k/X2cAnj4Vhew_00025264_00025592.wav
X2cAnj4Vhew_00026389_00026627,2.38, Xin ba mẹ hãy đồng ý gã bé mê cho con đi ạ,0.38404678241068274,xin ba mẹ hãy đồng ý gả bé may cho con đi,segments_16k/X2cAnj4Vhew_00026389_00026627.wav
X2cAnj4Vhew_00027364_00027700,3.36, Con sống trong gia đình nhà nuôi mi cách đây 2085 bước,0.42665884040886476,còn sống trong gia đình nhà nô bi cách đây hai ngàn không trăm tám mươi lăm bốn,segments_16k/X2cAnj4Vhew_00027364_00027700.wav
X2cAnj4Vhew_00029852_00030054,2.02, Cái chân của mình nó tên tên quá,0.4189527602977593,cái cái chân của mình nó nó tệ quá,segments_16k/X2cAnj4Vhew_00029852_00030054.wav
X2cAnj4Vhew_00041936_00042276,3.4," Ba mẹ vợ ơi, con cảm ơn ba mẹ vợ nhiều lắm ạ",0.41550654158995426,ba mẹ vợ ơi con cảm ơn ba mẹ vợ nhiều lắm,segments_16k/X2cAnj4Vhew_00041936_00042276.wav
X2cAnj4Vhew_00045288_00045576,2.88, Em cũng muốn tổ chức tại một nhà thờ nhìn ra biển sao?,0.42692119420000135,em cũng muốn tổ chức tại một nhà thờ nhìn ra biển,segments_16k/X2cAnj4Vhew_00045288_00045576.wav
X2cAnj4Vhew_00045706_00045980,2.74, Chúng ta đúng là một cặp trời sinh mạng,0.4059332996087649,chúng ta đúng là một cặp trời sinh mà,segments_16k/X2cAnj4Vhew_00045706_00045980.wav
X2cAnj4Vhew_00047468_00047828,3.6," Thì tôi, tôi xin thầy vẫn sẽ mãi yêu em My trọn đời trọn kiếp",0.40763383669766473,thì tôi tôi xin sẽ mãi trọn đời trọn kiếp,segments_16k/X2cAnj4Vhew_00047468_00047828.wav
X2cAnj4Vhew_00052462_00052746,2.84, Mình đã cài cho em ấy chiếp tự động tiêu quá rồi,0.359219949630209,mình đã cài cho mấy chi tự động tiêu quá rồi,segments_16k/X2cAnj4Vhew_00052462_00052746.wav
X2cAnj4Vhew_00053010_00053244,2.34, Nên cùng em ấy ăn sẽ vui hơn mà đúng không?,0.44725638217834346,trên cùng em ấy ăn sẽ vui hơn mà đúng không,segments_16k/X2cAnj4Vhew_00053010_00053244.wav
X2cAnj4Vhew_00054160_00054376,2.16, Đây là con chiếp tự động leo trèo,0.4609096987160572,đây là một chiếc tự động leo trèo,segments_16k/X2cAnj4Vhew_00054160_00054376.wav
X2cAnj4Vhew_00056629_00056800,1.7, Đây là nhà của anh Nobita nè,0.3943013181445656,đây là nhà của anh nobita nè,segments_16k/X2cAnj4Vhew_00056629_00056800.wav
X2cAnj4Vhew_00057534_00057767,2.34, Anh ấy chính là chú rẻ của đời em đó,0.46901850474369483,anh đây chính là chú rể của đời em,segments_16k/X2cAnj4Vhew_00057534_00057767.wav
